2021-03-11 11:16:58,521 : Exp_Info : INFO :   -Heatmap: hm_20200317_121244_white_vs_black_3_PostCO2.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:22:21,176 : __main__ : INFO :  Experiments metadata loaded sucessfuly
2021-03-11 11:22:21,718 : __main__ : INFO :  Experiment 20200317_121244.mainbrain.h5 data loaded
2021-03-11 11:22:22,460 : Exp_Info : INFO :   -Heatmap: hm_20200317_121244_white_vs_black_1_AIR.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:22:23,213 : Exp_Info : INFO :   -Heatmap: hm_20200317_121244_white_vs_black_2_CO2.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:22:23,826 : Exp_Info : INFO :   -Heatmap: hm_20200317_121244_white_vs_black_3_PostCO2.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:27:54,112 : __main__ : INFO :  Experiments metadata loaded sucessfuly
2021-03-11 11:30:31,397 : __main__ : INFO :  Experiments metadata loaded sucessfuly
2021-03-11 11:30:31,410 : __main__ : INFO :  Configuration settings for experiment on 20200317_121244 loaded sucessfuly
2021-03-11 11:30:31,937 : __main__ : INFO :  Experiment 20200317_121244.mainbrain.h5 data loaded
2021-03-11 11:30:32,606 : Exp_Info : INFO :   -Heatmap: hm_20200317_121244_white_vs_black_1_AIR.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:30:33,267 : Exp_Info : INFO :   -Heatmap: hm_20200317_121244_white_vs_black_2_CO2.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:30:33,856 : Exp_Info : INFO :   -Heatmap: hm_20200317_121244_white_vs_black_3_PostCO2.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:30:33,864 : __main__ : INFO : data loaded in 0.5497386455535889 seg - heatmaps generated in 1.9158766269683838 seg - total time 2.4656152725219727
2021-03-11 11:30:33,878 : __main__ : INFO :  Configuration settings for experiment on 20200323_075615 loaded sucessfuly
2021-03-11 11:30:35,738 : __main__ : INFO :  Experiment 20200323_075615.mainbrain.h5 data loaded
2021-03-11 11:30:36,243 : Exp_Info : INFO :   -Heatmap: hm_20200323_075615_white_vs_black_1_AIR.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:30:36,790 : Exp_Info : INFO :   -Heatmap: hm_20200323_075615_white_vs_black_2_CO2.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:30:37,297 : Exp_Info : INFO :   -Heatmap: hm_20200323_075615_white_vs_black_3_PostCO2.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:30:37,308 : __main__ : INFO : data loaded in 1.8761317729949951 seg - heatmaps generated in 1.5666663646697998 seg - total time 3.442798137664795
2021-03-11 11:30:37,323 : __main__ : INFO :  Configuration settings for experiment on 20200408_131448 loaded sucessfuly
2021-03-11 11:30:44,464 : __main__ : INFO :  Experiment 20200408_131448.mainbrain.h5 data loaded
2021-03-11 11:30:45,056 : Exp_Info : INFO :   -Heatmap: hm_20200408_131448_white_vs_black_1_AIR.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:30:45,686 : Exp_Info : INFO :   -Heatmap: hm_20200408_131448_white_vs_black_2_CO2.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:30:46,251 : Exp_Info : INFO :   -Heatmap: hm_20200408_131448_white_vs_black_3_PostCO2.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:30:46,260 : __main__ : INFO : data loaded in 7.164139747619629 seg - heatmaps generated in 1.787276268005371 seg - total time 8.951416015625
2021-03-11 11:30:46,274 : __main__ : INFO :  Configuration settings for experiment on 20200415_124920 loaded sucessfuly
2021-03-11 11:30:49,642 : __main__ : INFO :  Experiment 20200415_124920.mainbrain.h5 data loaded
2021-03-11 11:30:50,204 : Exp_Info : INFO :   -Heatmap: hm_20200415_124920_white_vs_black_1_AIR.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:30:50,769 : Exp_Info : INFO :   -Heatmap: hm_20200415_124920_white_vs_black_2_CO2.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:30:51,303 : Exp_Info : INFO :   -Heatmap: hm_20200415_124920_white_vs_black_3_PostCO2.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:30:51,314 : __main__ : INFO : data loaded in 3.3845040798187256 seg - heatmaps generated in 1.6684587001800537 seg - total time 5.052962779998779
2021-03-11 11:30:51,329 : __main__ : INFO :  Configuration settings for experiment on 20200429_081211 loaded sucessfuly
2021-03-11 11:31:06,569 : __main__ : INFO :  Experiment 20200429_081211.mainbrain.h5 data loaded
2021-03-11 11:31:07,295 : Exp_Info : INFO :   -Heatmap: hm_20200429_081211_white_vs_black_1_AIR.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:31:08,085 : Exp_Info : INFO :   -Heatmap: hm_20200429_081211_white_vs_black_2_CO2.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:31:09,088 : Exp_Info : INFO :   -Heatmap: hm_20200429_081211_white_vs_black_3_PostCO2.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:31:09,099 : __main__ : INFO : data loaded in 15.278811693191528 seg - heatmaps generated in 2.5060043334960938 seg - total time 17.784816026687622
2021-03-11 11:31:09,115 : __main__ : INFO :  Configuration settings for experiment on 20200506_124806 loaded sucessfuly
2021-03-11 11:31:18,054 : __main__ : INFO :  Experiment 20200506_124806.mainbrain.h5 data loaded
2021-03-11 11:31:18,696 : Exp_Info : INFO :   -Heatmap: hm_20200506_124806_white_vs_black_1_AIR.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:31:19,286 : Exp_Info : INFO :   -Heatmap: hm_20200506_124806_white_vs_black_2_CO2.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:31:19,974 : Exp_Info : INFO :   -Heatmap: hm_20200506_124806_white_vs_black_3_PostCO2.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:31:19,983 : __main__ : INFO : data loaded in 8.965882301330566 seg - heatmaps generated in 1.9176452159881592 seg - total time 10.883527517318726
2021-03-11 11:31:19,998 : __main__ : INFO :  Configuration settings for experiment on 20200611_091247 loaded sucessfuly
2021-03-11 11:31:25,971 : __main__ : INFO :  Experiment 20200611_091247.mainbrain.h5 data loaded
